,FECHA,FOLIO,UUID,RFC,PROVEEDOR,TIPO GASTO,GASTO,DESCRIPCION,TC,IMPORTE,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT,TIPO,STATUS,POLIZA,Columna1
0,2020-01-01,,,,,,,,1.0,0.0,187.4,0.0,0.0,2248.28,1333.0,,,,0.0
1,2020-01-01,,,,,,,,1.0,490.0,78.4,0.0,0.0,568.4,568.4,,,,0.0
2,2020-01-01,,,,,,,,1.0,195.0,31.2,0.0,0.0,226.2,226.2,,,,0.0
3,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
4,2020-01-01,,,,,,,,1.0,0.0,187.4,0.0,0.0,0.0,0.0,,,,0.0
5,2020-01-01,,,,,,,,1.0,0.0,187.4,0.0,0.0,0.0,0.0,,,,0.0
6,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
7,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
8,2020-01-01,,,,,,,,1.0,0.01,699.48,0.0,0.0,0.01,0.0,,,,0.0
9,2020-01-01,,,,,,,,1.0,0.0,699.48,0.0,0.0,0.0,0.0,,,,0.0
10,2020-01-01,,,,,,,,1.0,4371.72,699.48,0.0,0.0,5071.200000000001,5071.2,,,,0.0
11,2020-01-01,,,,,,,,1.0,159.48,25.52,0.0,0.0,185.0,185.0,,,,0.0
12,2020-01-01,,,,,,,,1.0,480.0,76.8,0.0,0.0,556.8,556.8,,,,0.0
13,2020-01-01,,,,,,,,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0,,,,0.0
14,2020-01-01,,,,,,,,1.0,88.44,14.15,0.0,0.0,102.59,102.59,,,,0.0
15,2020-01-01,,,,,,,,1.0,5344.76,855.16,0.0,0.0,6199.92,6199.92,,,,0.0
16,2020-01-01,,,,,,,,1.0,5152.17,824.35,0.0,0.0,5976.52,5976.52,,,,0.0
17,2020-01-01,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1771.95,,,,0.0
18,2020-01-01,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,538.0,,,,0.0
19,2020-01-01,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,660.4,,,,0.0
20,2020-01-01,,,,,,,,1.0,674.62,124.37,0.0,0.0,798.99,798.99,,,,0.0
21,2020-01-01,,,,,,,,1.0,752.43,146.57,0.0,0.0,899.0,899.0,,,,0.0
22,2020-01-01,,,,,,,,1.0,674.62,124.37,0.0,0.0,798.99,798.99,,,,0.0
23,2020-01-01,,,,,,,,1.0,674.62,124.37,0.0,0.0,798.99,798.99,,,,0.0
24,2020-01-01,,,,,,,,1.0,2750.0,396.0,0.0,0.0,3146.0,2871.0,,,,0.0
25,2020-01-01,,,,,,,,1.0,256.0,40.96,0.0,0.0,296.96,296.96,,,,0.0
26,2020-01-01,,,,,,,,1.0,282.0,45.12,0.0,0.0,327.12,327.12,,,,0.0
27,2020-01-01,,,,,,,,1.0,1093.8,476.55,0.0,0.0,1239.1,1333.0,,,,0.0
28,2020-01-01,,,,,,,,1.0,500.0,80.0,0.0,0.0,580.0,580.0,,,,0.0
29,2020-01-01,,,,,,,,1.0,0.0,672.0,0.0,0.0,0.0,0.0,,,,0.0
30,2020-01-01,,,,,,,,1.0,0.0,672.0,0.0,0.0,0.0,0.0,,,,0.0
31,2020-01-01,,,,,,,,1.0,4200.0,672.0,0.0,0.0,4872.0,4872.0,,,,0.0
32,2020-01-01,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
33,2020-01-01,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
34,2020-01-01,,,,,,,,1.0,0.01,0.0,0.0,0.0,0.01,0.0,,,,0.0
35,2020-01-01,,,,,,,,1.0,105.0,0.0,0.0,0.0,105.0,105.0,,,,0.0
36,2020-01-01,,,,,,,,1.0,350.0,56.0,0.0,0.0,406.0,406.0,,,,0.0
37,2020-01-01,,,,,,,,1.0,177.78,28.44,0.0,0.0,206.22,206.22,,,,0.0
38,2020-01-01,,,,,,,,1.0,51.7,8.27,0.0,0.0,59.97,59.97,,,,0.0
39,2020-01-01,,,,,,,,1.0,3900.0,561.6,0.0,0.0,4461.6,4071.6,,,,0.0
40,2020-01-01,,,,,,,,1.0,600.0,96.0,0.0,0.0,696.0,696.0,,,,0.0
41,2020-01-01,,,,,,,,1.0,516.6,82.66,0.0,0.0,599.26,599.26,,,,0.0
42,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
43,2020-01-01,,,,,,,,1.0,149.22,23.88,0.0,0.0,173.1,173.1,,,,0.0
44,2020-01-01,,,,,,,,1.0,198.0,38.57,0.0,0.0,236.57,236.57,,,,0.0
45,2020-01-01,,,,,,,,1.0,1400.0,224.0,0.0,0.0,1624.0,1624.0,,,,0.0
46,2020-01-01,,,,,,,,1.0,3025.75,484.12,0.0,0.0,3509.87,3509.87,,,,0.0
47,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
48,2020-01-01,,,,,,,,1.0,360.0,57.6,0.0,0.0,417.6,417.6,,,,0.0
49,2020-01-01,,,,,,,,1.0,1139.12,182.26,0.0,0.0,1321.3799999999999,1321.38,,,,0.0
50,2020-01-01,,,,,,,,1.0,1124.95,175.44,0.0,0.0,1300.39,1300.39,,,,0.0
51,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
52,2020-01-01,,,,,,,,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0,,,,0.0
53,2020-01-01,,,,,,,,1.0,1687.0,269.92,0.0,0.0,1956.92,1956.92,,,,0.0
54,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
55,2020-01-01,,,,,,,,1.0,0.0,32.35,0.0,0.0,0.0,0.0,,,,0.0
56,2020-01-01,,,,,,,,1.0,202.2,32.35,0.0,0.0,234.54999999999998,234.55,,,,0.0
57,2020-01-01,,,,,,,,1.0,85.34,13.66,0.0,0.0,99.0,99.0,,,,0.0
58,2020-01-01,,,,,,,,1.0,96.83,15.5,0.0,0.0,112.33,112.33,,,,0.0
59,2020-01-01,,,,,,,,1.0,0.0,187.4,0.0,0.0,0.0,0.0,,,,0.0
60,2020-01-01,,,,,,,,1.0,0.0,187.4,0.0,0.0,0.0,0.0,,,,0.0
61,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
62,2020-01-01,,,,,,,,1.0,4286.71,685.87,0.0,0.0,4972.58,4972.58,,,,0.0
63,2020-01-01,,,,,,,,1.0,2050.95,328.16,0.0,0.0,2379.1099999999997,2379.11,,,,0.0
64,2020-01-01,,,,,,,,1.0,1876.0,300.16,0.0,0.0,2176.16,2176.16,,,,0.0
65,2020-01-01,,,,,,,,1.0,1876.0,300.16,0.0,0.0,2176.16,2176.16,,,,0.0
66,2020-01-01,,,,,,,,1.0,900.0,144.0,0.0,0.0,1044.0,1044.0,,,,0.0
67,2020-01-01,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
68,2020-01-01,,,,,,,,1.0,105.0,0.0,0.0,0.0,105.0,105.0,,,,0.0
69,2020-01-01,,,,,,,,1.0,351.0,56.16,0.0,0.0,407.15999999999997,407.16,,,,0.0
70,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
71,2020-01-01,,,,,,,,1.0,837.95,134.07,0.0,0.0,972.02,972.02,,,,0.0
72,2020-01-01,,,,,,,,1.0,313.26,50.12,0.0,0.0,363.38,363.38,,,,0.0
73,2020-01-01,,,,,,,,1.0,2775.0,444.0,0.0,0.0,3219.0,3219.0,,,,0.0
74,2020-01-01,,,,,,,,1.0,855.0,136.8,0.0,0.0,991.8,991.8,,,,0.0
75,2020-01-01,,,,,,,,1.0,326.25,52.2,0.0,0.0,378.45,378.45,,,,0.0
76,2020-01-01,,,,,,,,1.0,1955.0,312.8,0.0,0.0,2267.8,2267.8,,,,0.0
77,2020-01-01,,,,,,,,1.0,720.74,112.39,0.0,0.0,833.13,833.13,,,,0.0
78,2020-01-01,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1069.5,,,,0.0
79,2020-01-01,,,,,,,,1.0,0.0,136.8,0.0,0.0,0.0,0.0,,,,0.0
80,2020-01-01,,,,,,,,1.0,950.0,136.8,0.0,0.0,1086.8,991.8,,,,0.0
81,2020-01-01,,,,,,,,1.0,0.0,403.84,0.0,0.0,0.0,0.0,,,,0.0
82,2020-01-01,,,,,,,,1.0,2524.0,403.84,0.0,0.0,2927.84,2927.84,,,,0.0
83,2020-01-01,,,,,,,,1.0,85.78,13.72,0.0,0.0,99.5,99.5,,,,0.0
84,2020-01-01,,,,,,,,1.0,0.0,187.4,0.0,0.0,0.0,0.0,,,,0.0
85,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
86,2020-01-01,,,,,,,,1.0,2779.5,444.72,0.0,0.0,3224.2200000000003,3224.22,,,,0.0
87,2020-01-01,,,,,,,,1.0,0.0,16.97,0.0,0.0,0.0,0.0,,,,0.0
88,2020-01-01,,,,,,,,1.0,0.0,16.97,0.0,0.0,0.0,0.0,,,,0.0
89,2020-01-01,,,,,,,,1.0,0.0,16.97,0.0,0.0,0.0,0.0,,,,0.0
90,2020-01-01,,,,,,,,1.0,0.0,16.97,0.0,0.0,0.0,0.0,,,,0.0
91,2020-01-01,,,,,,,,1.0,106.05,16.97,0.0,0.0,123.02,123.02,,,,0.0
92,2020-01-01,,,,,,,,1.0,3600.0,576.0,0.0,0.0,4176.0,4176.0,,,,0.0
93,2020-01-01,,,,,,,,1.0,4000.0,640.0,0.0,0.0,4640.0,4640.0,,,,0.0
94,2020-01-01,,,,,,,,1.0,1050.0,168.0,0.0,0.0,1218.0,1218.0,,,,0.0
95,2020-01-01,,,,,,,,1.0,153.6,24.58,0.0,0.0,178.18,178.18,,,,0.0
96,2020-01-01,,,,,,,,1.0,0.0,15.22,0.0,0.0,0.0,0.0,,,,0.0
97,2020-01-01,,,,,,,,1.0,95.12,15.22,0.0,0.0,107.31,107.31,,,,0.0
98,2020-01-01,,,,,,,,1.0,303.0,48.48,0.0,0.0,351.48,351.48,,,,0.0
99,2020-01-01,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,979.75,,,,0.0
100,2020-01-01,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,358.0,,,,0.0
101,2020-01-01,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,3789.05,,,,0.0
102,2020-01-01,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,-669.0,,,,0.0
103,2020-01-01,,,,,,,,1.0,3001.65,444.68,0.0,0.0,3446.33,3446.33,,,,0.0
104,2020-01-01,,,,,,,,1.0,1093.8,48.0,0.0,0.0,1239.1,1333.0,,,,0.0
105,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
106,2020-01-01,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,236.5,,,,0.0
107,2020-01-01,,,,,,,,1.0,83.84,13.42,0.0,0.0,97.26,97.26,,,,0.0
108,2020-01-01,,,,,,,,1.0,450.0,72.0,0.0,0.0,522.0,522.0,,,,0.0
109,2020-01-01,,,,,,,,1.0,266.4,42.62,0.0,0.0,309.02,309.02,,,,0.0
110,2020-01-01,,,,,,,,1.0,2572.5,411.6,0.0,0.0,2984.1,2984.1,,,,0.0
111,2020-01-01,,,,,,,,1.0,813.31,130.13,0.0,0.0,943.4399999999999,943.44,,,,0.0
112,2020-01-01,,,,,,,,1.0,73.09,11.7,0.0,0.0,84.79,84.79,,,,0.0
113,2020-01-01,,,,,,,,1.0,0.0,79.2,0.0,0.0,0.0,0.0,,,,0.0
114,2020-01-01,,,,,,,,1.0,495.0,79.2,0.0,0.0,574.2,574.2,,,,0.0
115,2020-01-01,,,,,,,,1.0,-600.0,-96.0,0.0,0.0,-696.0,-696.0,,,,0.0
116,2020-01-01,,,,,,,,1.0,0.0,187.4,0.0,0.0,0.0,0.0,,,,0.0
117,2020-01-01,,,,,,,,1.0,1390.0,187.4,0.0,0.0,1390.0,1390.0,,,,0.0
118,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
119,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
120,2020-01-01,,,,,,,,1.0,2300.0,368.0,0.0,0.0,2668.0,2668.0,,,,0.0
121,2020-01-01,,,,,,,,1.0,228.23,36.52,0.0,0.0,264.75,264.75,,,,0.0
122,2020-01-01,,,,,,,,1.0,0.0,187.4,0.0,0.0,0.0,0.0,,,,0.0
123,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
124,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
125,2020-01-01,,,,,,,,1.0,0.0,46.36,0.0,0.0,0.0,0.0,,,,0.0
126,2020-01-01,,,,,,,,1.0,0.0,46.36,0.0,0.0,0.0,0.0,,,,0.0
127,2020-01-01,,,,,,,,1.0,289.76,46.36,0.0,0.0,336.12,336.12,,,,0.0
128,2020-01-01,,,,,,,,1.0,1764.0,282.24,0.0,0.0,2046.24,2046.24,,,,0.0
129,2020-01-01,,,,,,,,1.0,5329.32,852.69,0.0,0.0,6182.01,6182.01,,,,0.0
130,2020-01-01,,,,,,,,1.0,336.9,62.09,0.0,0.0,398.99,398.99,,,,0.0
131,2020-01-01,,,,,,,,1.0,267.23,52.06,0.0,0.0,319.29,319.29,,,,0.0
132,2020-01-01,,,,,,,,1.0,140.0,0.0,0.0,0.0,140.0,140.0,,,,0.0
133,2020-01-01,,,,,,,,1.0,0.0,187.4,0.0,0.0,0.0,0.0,,,,0.0
134,2020-01-01,,,,,,,,1.0,0.0,187.4,0.0,0.0,0.0,0.0,,,,0.0
135,2020-01-01,,,,,,,,1.0,0.0,187.4,0.0,0.0,0.0,0.0,,,,0.0
136,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
137,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
138,2020-01-01,,,,,,,,1.0,1204.17,192.67,0.0,0.0,1396.8400000000001,1396.84,,,,0.0
139,2020-01-01,,,,,,,,1.0,250.0,175.41,0.0,0.0,250.0,250.0,,,,0.0
140,2020-01-01,,,,,,,,1.0,0.0,175.41,0.0,0.0,0.0,0.0,,,,0.0
141,2020-01-01,,,,,,,,1.0,1124.82,175.41,0.0,0.0,1300.23,1300.23,,,,0.0
142,2020-01-01,,,,,,,,1.0,778.61,121.42,0.0,0.0,900.03,900.03,,,,0.0
143,2020-01-01,,,,,,,,1.0,1223.2,195.71,0.0,0.0,1418.91,1418.91,,,,0.0
144,2020-01-01,,,,,,,,1.0,1093.8,48.0,0.0,0.0,1239.1,1333.0,,,,0.0
145,2020-01-01,,,,,,,,1.0,1320.0,211.2,0.0,0.0,1531.2,1531.2,,,,0.0
146,2020-01-01,,,,,,,,1.0,0.0,187.4,0.0,0.0,0.0,0.0,,,,0.0
147,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
148,2020-01-01,,,,,,,,1.0,3100.0,496.0,0.0,0.0,3596.0,3596.0,,,,0.0
149,2020-01-01,,,,,,,,1.0,0.0,50.34,0.0,0.0,0.0,0.0,,,,0.0
150,2020-01-01,,,,,,,,1.0,0.0,50.34,0.0,0.0,0.0,0.0,,,,0.0
151,2020-01-01,,,,,,,,1.0,0.0,50.34,0.0,0.0,0.0,0.0,,,,0.0
152,2020-01-01,,,,,,,,1.0,0.0,50.34,0.0,0.0,0.0,0.0,,,,0.0
153,2020-01-01,,,,,,,,1.0,0.0,50.34,0.0,0.0,0.0,0.0,,,,0.0
154,2020-01-01,,,,,,,,1.0,314.66,50.34,0.0,0.0,365.0,365.0,,,,0.0
155,2020-01-01,,,,,,,,1.0,0.0,55.16,0.0,0.0,0.0,0.0,,,,0.0
156,2020-01-01,,,,,,,,1.0,344.84,55.16,0.0,0.0,400.0,400.0,,,,0.0
157,2020-01-01,,,,,,,,1.0,730.28,116.84,0.0,0.0,847.12,876.33,,,,0.0
158,2020-01-01,,,,,,,,1.0,1093.8,0.0,0.0,0.0,1239.1,1333.0,,,,0.0
159,2020-01-01,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
160,2020-01-01,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
161,2020-01-01,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,539.0,,,,0.0
162,2020-01-01,,,,,,,,1.0,144.83,23.17,0.0,0.0,168.0,168.0,,,,0.0
163,2020-01-01,,,,,,,,1.0,519.11,80.89,0.0,0.0,600.0,600.0,,,,0.0
164,2020-01-01,,,,,,,,1.0,432.6,67.4,0.0,0.0,500.0,500.0,,,,0.0
165,2020-01-01,,,,,,,,1.0,86.56,13.44,0.0,0.0,100.0,100.0,,,,0.0
166,2020-01-01,,,,,,,,1.0,86.56,13.44,0.0,0.0,100.0,100.0,,,,0.0
167,2020-01-01,,,,,,,,1.0,239.4,38.3,0.0,0.0,277.7,277.7,,,,0.0
168,2020-01-01,,,,,,,,1.0,3268.0,522.88,0.0,0.0,3790.88,3790.88,,,,0.0
169,2020-01-01,,,,,,,,1.0,3648.0,583.68,0.0,0.0,4231.68,4231.68,,,,0.0
170,2020-01-01,,,,,,,,1.0,2624.56,419.93,0.0,0.0,3044.49,3044.49,,,,0.0
171,2020-01-01,,,,,,,,1.0,1093.8,296.8,0.0,0.0,1239.1,1333.0,,,,0.0
172,2020-01-01,,,,,,,,1.0,1855.0,296.8,0.0,0.0,2151.8,2151.8,,,,0.0
173,2020-01-01,,,,,,,,1.0,6160.0,985.6,0.0,0.0,7145.6,7145.6,,,,0.0
174,2020-01-01,,,,,,,,1.0,2550.0,408.0,0.0,0.0,2958.0,2958.0,,,,0.0
175,2020-01-01,,,,,,,,1.0,160.0,25.6,0.0,0.0,185.6,185.6,,,,0.0
176,2020-01-01,,,,,,,,1.0,684.0,109.44,0.0,0.0,793.44,793.44,,,,0.0
177,2020-01-01,,,,,,,,1.0,684.0,109.44,0.0,0.0,793.44,793.44,,,,0.0
178,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
179,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
180,2020-01-01,,,,,,,,1.0,97.27,15.56,0.0,0.0,112.83,112.83,,,,0.0
181,2020-01-01,,,,,,,,1.0,27.74,4.44,0.0,0.0,32.18,32.18,,,,0.0
182,2020-01-01,,,,,,,,1.0,1960.12,313.62,0.0,0.0,2273.74,2273.74,,,,0.0
183,2020-01-01,,,,,,,,1.0,0.0,311.52,0.0,0.0,0.0,0.0,,,,0.0
184,2020-01-01,,,,,,,,1.0,0.0,311.52,0.0,0.0,0.0,0.0,,,,0.0
185,2020-01-01,,,,,,,,1.0,1947.0,311.52,0.0,0.0,2258.52,2258.52,,,,0.0
186,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
187,2020-01-01,,,,,,,,1.0,6286.5,1005.84,0.0,0.0,7292.34,7292.34,,,,0.0
188,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
189,2020-01-01,,,,,,,,1.0,1474.5,235.92,0.0,0.0,1710.42,1710.42,,,,0.0
190,2020-01-01,,,,,,,,1.0,1722.08,275.53,0.0,0.0,1997.61,1997.61,,,,0.0
191,2020-01-01,,,,,,,,1.0,5747.71,919.63,0.0,0.0,6667.34,6667.34,,,,0.0
192,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
193,2020-01-01,,,,,,,,1.0,4900.0,784.0,0.0,0.0,5684.0,5684.0,,,,0.0
194,2020-01-01,,,,,,,,1.0,2041.09,326.58,0.0,0.0,2335.63,2335.63,,,,0.0
195,2020-01-01,,,,,,,,1.0,75.85,12.14,0.0,0.0,87.99,87.99,,,,0.0
196,2020-01-01,,,,,,,,1.0,0.0,187.4,0.0,0.0,0.0,0.0,,,,0.0
197,2020-01-01,,,,,,,,1.0,0.0,187.4,0.0,0.0,0.0,0.0,,,,0.0
198,2020-01-01,,,,,,,,1.0,0.0,187.4,0.0,0.0,0.0,0.0,,,,0.0
199,2020-01-01,,,,,,,,1.0,0.0,187.4,0.0,0.0,0.0,0.0,,,,0.0
200,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
201,2020-01-01,,,,,,,,1.0,456.0,72.96,0.0,0.0,528.96,528.96,,,,0.0
202,2020-01-01,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,2688.67,,,,0.0
203,2020-01-01,,,,,,,,1.0,0.0,187.4,0.0,0.0,0.0,0.0,,,,0.0
204,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
205,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
206,2020-01-01,,,,,,,,1.0,140.0,0.0,0.0,0.0,140.0,140.0,,,,0.0
207,2020-01-01,,,,,,,,1.0,843.0,7.47,0.0,0.0,843.0,843.0,,,,0.0
208,2020-01-01,,,,,,,,1.0,269.0,7.47,0.0,0.0,269.0,269.0,,,,0.0
209,2020-01-01,,,,,,,,1.0,46.7,7.47,0.0,0.0,54.17,54.17,,,,0.0
210,2020-01-01,,,,,,,,1.0,3416.04,546.57,0.0,0.0,3962.61,3962.61,,,,0.0
211,2020-01-01,,,,,,,,1.0,173.02,26.98,0.0,0.0,200.0,200.0,,,,0.0
212,2020-01-01,,,,,,,,1.0,161.0,25.76,0.0,0.0,186.76,186.76,,,,0.0
213,2020-01-01,,,,,,,,1.0,5157.0,825.12,0.0,0.0,5982.12,5982.12,,,,0.0
214,2020-01-01,,,,,,,,1.0,125.0,360.0,0.0,0.0,125.0,0.0,,,,0.0
215,2020-01-01,,,,,,,,1.0,2250.0,360.0,0.0,0.0,2610.0,2610.0,,,,0.0
216,2020-01-01,,,,,,,,1.0,0.0,62.09,0.0,0.0,0.0,0.0,,,,0.0
217,2020-01-01,,,,,,,,1.0,336.9,62.09,0.0,0.0,398.99,398.99,,,,0.0
218,2020-01-01,,,,,,,,1.0,125.0,0.0,0.0,0.0,125.0,0.0,,,,0.0
219,2020-01-01,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,2583.75,,,,0.0
220,2020-01-01,,,,,,,,1.0,1331.1,212.98,0.0,0.0,1544.08,1597.32,,,,0.0
221,2020-01-01,,,,,,,,1.0,906.52,161.47,0.0,0.0,1067.99,1067.99,,,,0.0
222,2020-01-01,,,,,,,,1.0,1932.69,356.32,0.0,0.0,2289.01,2289.01,,,,0.0
223,2020-01-01,,,,,,,,1.0,375.0,60.0,0.0,0.0,435.0,435.0,,,,0.0
224,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
225,2020-01-01,,,,,,,,1.0,0.0,13.78,0.0,0.0,0.0,0.0,,,,0.0
226,2020-01-01,,,,,,,,1.0,0.0,13.78,0.0,0.0,0.0,0.0,,,,0.0
227,2020-01-01,,,,,,,,1.0,86.12,13.78,0.0,0.0,99.9,99.9,,,,0.0
228,2020-01-01,,,,,,,,1.0,0.0,101.22,0.0,0.0,0.0,0.0,,,,0.0
229,2020-01-01,,,,,,,,1.0,632.6,101.22,0.0,0.0,733.82,733.82,,,,0.0
230,2020-01-01,,,,,,,,1.0,2268.0,362.88,0.0,0.0,2630.88,2630.88,,,,0.0
231,2020-01-01,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,115.0,,,,0.0
232,2020-01-01,,,,,,,,1.0,1020.0,163.2,0.0,0.0,1183.2,1183.2,,,,0.0
233,2020-01-01,,,,,,,,1.0,794.17,136.8,0.0,0.0,794.17,794.17,,,,0.0
234,2020-01-01,,,,,,,,1.0,1117.38,136.8,0.0,0.0,1117.38,1117.38,,,,0.0
235,2020-01-01,,,,,,,,1.0,2084.0,136.8,0.0,0.0,2084.0,2084.0,,,,0.0
236,2020-01-01,,,,,,,,1.0,0.0,136.8,0.0,0.0,0.0,0.0,,,,0.0
237,2020-01-01,,,,,,,,1.0,855.0,136.8,0.0,0.0,991.8,991.8,,,,0.0
238,2020-01-01,,,,,,,,1.0,459.18,73.46,0.0,0.0,532.64,532.64,,,,0.0
239,2020-01-01,,,,,,,,1.0,3100.0,496.0,0.0,0.0,3596.0,3596.0,,,,0.0
240,2020-01-01,,,,,,,,1.0,18.97,3.03,0.0,0.0,22.0,22.0,,,,0.0
241,2020-01-01,,,,,,,,1.0,18.97,3.03,0.0,0.0,22.0,22.0,,,,0.0
242,2020-01-01,,,,,,,,1.0,143.06,22.89,0.0,0.0,165.95,165.95,,,,0.0
243,2020-01-01,,,,,,,,1.0,263.22,42.12,0.0,0.0,305.34000000000003,305.34,,,,0.0
244,2020-01-01,,,,,,,,1.0,0.0,489.6,0.0,0.0,0.0,0.0,,,,0.0
245,2020-01-01,,,,,,,,1.0,3060.0,489.6,0.0,0.0,3549.6,3549.6,,,,0.0
246,2020-01-01,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,857.3,,,,0.0
247,2020-01-01,,,,,,,,1.0,279.32,44.68,0.0,0.0,324.0,324.0,,,,0.0
248,2020-01-01,,,,,,,,1.0,0.0,153.6,0.0,0.0,0.0,0.0,,,,0.0
249,2020-01-01,,,,,,,,1.0,960.0,153.6,0.0,0.0,1113.6,1113.6,,,,0.0
250,2020-01-01,,,,,,,,1.0,45.43,7.27,0.0,0.0,52.7,52.7,,,,0.0
251,2020-01-01,,,,,,,,1.0,1300.0,208.0,0.0,0.0,1508.0,1508.0,,,,0.0
252,2020-01-01,,,,,,,,1.0,25.0,4.0,0.0,0.0,29.0,29.0,,,,0.0
253,2020-01-01,,,,,,,,1.0,86.51,13.49,0.0,0.0,100.0,100.0,,,,0.0
254,2020-01-01,,,,,,,,1.0,0.0,68.16,0.0,0.0,0.0,0.0,,,,0.0
255,2020-01-01,,,,,,,,1.0,426.0,68.16,0.0,0.0,494.15999999999997,494.16,,,,0.0
256,2020-01-01,,,,,,,,1.0,847.82,132.23,0.0,0.0,980.0500000000001,980.05,,,,0.0
257,2020-01-01,,,,,,,,1.0,83.2,13.31,0.0,0.0,96.51,96.51,,,,0.0
258,2020-01-01,,,,,,,,1.0,2039.2,326.27,0.0,0.0,2365.4700000000003,2365.47,,,,0.0
259,2020-01-01,,,,,,,,1.0,1294.0,207.04,0.0,0.0,1501.04,1501.04,,,,0.0
260,2020-01-01,,,,,,,,1.0,0.0,187.4,0.0,0.0,0.0,0.0,,,,0.0
261,2020-01-01,,,,,,,,1.0,1093.8,187.4,0.0,0.0,1239.1,1333.0,,,,0.0
262,2020-01-01,,,,,,,,1.0,105.0,0.0,0.0,0.0,105.0,105.0,,,,0.0
263,2020-01-01,,,,,,,,1.0,1745.1,279.22,0.0,0.0,2024.32,2024.32,,,,0.0
264,2020-01-01,,,,,,,,1.0,2326.8,372.29,0.0,0.0,2699.09,2699.09,,,,0.0
